,unigramCost,bigramCost
0,9.115800146263036,12.04476583510464
1,13.229891486619751,12.397501552648935
2,10.552109345444125,12.347155968503634
3,9.453282563300263,12.062431827314867
4,9.172687570611874,12.216894571121525
5,10.23035862027903,12.215700049883788
6,9.068843597956631,12.033419091721665
7,9.548105968678323,12.412561843214641
8,9.26603988589186,12.072195015669548
9,8.99212796122221,12.163337708619384
10,10.434371855013717,12.260593867822815
11,9.657124831582713,12.209910911873443
12,9.131413269902835,12.14852928015888
13,9.654148844386578,12.23362308742754
14,9.548311564984134,12.253896150451714
15,8.912203115018036,12.231243586231642
16,10.460933842073915,12.294176643077193
17,9.612009687445589,12.237353211845612
18,8.558597765443754,11.961868908951319
19,9.185336503271737,12.116543552686705
20,9.96817986388394,12.379206283693962
21,9.420741311874647,12.125687381046934
22,11.047289232117512,12.37355737278299
23,9.447582952447805,12.164713335079139
24,9.232515632422777,12.160608997229613
25,9.288749907044261,12.249905775182409
26,9.320694400507056,12.185633316896826
27,8.891963842086131,12.307933464007043
28,9.180337523770376,12.327836622588627
29,8.689003957050232,12.213900233055147
30,10.41745688330844,12.243200328625033
31,10.366641572213478,12.308465838554886
32,9.322576578385352,12.091574766824502
33,9.457702497952553,12.280475478165316
34,10.861694846593844,12.331434765759877
35,10.356324683139324,12.301381180207414
36,10.834515232105499,12.317593125514922
37,9.770666885635114,12.006942076375987
38,8.045276201243265,11.799838652348681
39,9.876800830654886,12.205072445122665
40,8.776582749349433,12.080820227749362
41,9.113557062282498,12.246725784242816
42,10.58966246794572,12.269293805601071
43,9.75630398230251,12.406759999081386
44,9.726737465620488,12.21733573397148
45,9.950273146425136,12.237752440698777
46,9.994737652560236,12.217218193566735
47,9.096301582900496,12.205122449837713
48,9.63373655361964,12.31360265685144
49,9.760107818781044,12.070215440965605
50,12.216899510395608,12.487132182342942
51,7.970874097643952,11.82091816140026
52,9.109300488450128,12.233792502086152
53,8.299673782328268,12.054724872779715
54,9.853987921428438,12.35689377376635
55,12.0735785661196,12.455617071315448
56,9.822358787512929,12.299755687563865
57,12.539471580465113,12.335758720756331
58,10.216013733869396,12.212904886101954
59,9.501876004487317,12.320893119627216
60,9.370056389971381,12.040154107392478
61,10.047610397530676,12.418217558620261
62,9.514323790179363,12.205098740234757
63,9.781026077982272,12.222642768027331
64,9.694270846581515,12.345969352708416
65,11.824134530465946,12.378249944224638
66,10.445116898966095,12.335793496689176
67,11.989932470494159,12.357134805889567
68,11.027350764197182,12.286893365511839
69,9.2137965569088,12.167176161106429
70,9.282238717222652,12.287870536604602
71,9.784972271713945,12.515444276974806
72,9.803827290751276,12.338286854349834
73,10.947167187756854,12.322921525597852
74,12.113314050278252,12.494214888812973
75,7.635818769436402,11.78512788960418
76,15.96291305763434,12.783547173662745
77,9.167812041831347,12.162071946452922
78,9.732972054088355,12.246481683957667
79,9.770649973693159,12.241170131921503
80,9.625476508223075,12.13883860267511
81,9.869455957198177,12.187666683890884
82,10.59052068011324,12.172993127765052
83,8.988880463517248,12.328762058151412
84,9.328777252563253,12.25861551705669
85,10.263689789840253,12.180860200579547
86,8.997785334529707,12.242522694504933
87,10.904136404728469,12.345180935546935
88,8.472010790531542,12.161493512818572
89,9.404146467867145,12.181980857809938
90,9.34768843073835,12.26203046856039
91,9.877761975192538,12.23769804146056
92,9.52353010568067,12.129279043777595
93,9.539990263578416,12.262733807128209
94,9.185820880417776,12.123952798816026
95,10.643707724756174,12.422110753025619
96,9.871154848239893,12.319087772110583
97,10.13988691675805,12.362470688350141
98,10.315514888747176,12.33266700258476
99,8.267984861971911,12.022030990921833
100,7.990819578857741,11.996128934976618
101,9.753655233960389,12.334163433282232
102,10.390054002074486,12.385083718550385
103,8.707099814725769,11.96356708302071
104,9.327651483686411,12.357997359167662
105,11.057857595944295,12.525714170335274
106,10.076231309959969,12.404793209488117
107,10.75656927904571,12.444012014236913
108,8.074195247236828,12.115099070055944
109,14.326467192441736,12.713805476101752
110,11.233048113021967,12.224299683592466
111,8.96870142806283,12.0951516410256
112,11.81236144887926,12.326186139390101
113,12.372884191802674,12.65819602324994
114,10.085124088072002,12.214221586034899
115,10.31630241550996,12.307074602651275
116,8.896099978186587,12.188305893476551
117,7.992097897520712,11.837915443116993
118,9.766355108893002,12.411080057508958
119,9.341658025624056,12.23256056087486
120,10.665484540201527,12.205024090941068
121,10.846905575810018,12.409476264749403
122,8.695756725575118,12.217478035694949
123,8.757147301417294,12.100223845638961
124,8.774560964551181,12.238099901059872
125,9.182001085667395,12.15841170401996
126,9.07358422809098,12.143610561736697
127,8.548436403380029,12.236477209466056
128,9.58296039768377,12.313506001310646
129,9.436466231904918,12.285768263768277
130,14.625314139279237,12.700579418810902
131,8.018189626853808,11.969706863397052
132,9.237459865564439,12.265739892253203
133,7.829019845157119,12.209994680663565
134,9.63229782898465,12.222346442980918
135,10.725344751209441,12.303238391672616
136,9.24047239152308,12.105029084858542
137,10.356936352903825,12.285337274736902
138,8.912014818089219,12.199696293057336
139,8.179821570341165,12.01700149736509
140,9.084293249674584,12.145006109545058
141,11.279143713026825,12.368667402804368
142,11.822661140956063,12.332315437809415
143,11.051382609891776,12.384571286463483
144,10.941504997471968,12.428548044292821
145,11.50444038822455,12.48564928053941
146,9.857220896133414,12.171126965847305
147,8.947981221361871,12.11524432500207
148,7.844661163712198,11.912209619464017
149,8.915041963740062,12.082475452893942
150,9.679648600071614,12.272047584567298
151,15.751202350886055,12.696041722265687
152,11.06977866855145,12.348969287707682
153,11.179014500320212,12.398548490254399
154,8.616687361282207,12.27433122434742
155,9.832640550923454,12.420193609996515
156,8.56160795668977,12.03172667241216
157,10.897943123273333,12.29111183359215
158,10.298707561356753,12.273553335189266
159,9.143659940203491,12.130619277163495
160,9.2168849956775,12.280747093410453
161,8.617311343708389,12.225813535365958
162,11.236902166444153,12.472472276652868
163,8.280528203353606,12.042762656686248
164,9.287307775969708,12.246338777720208
165,8.636031252012133,12.026740957114592
166,11.663218651806819,12.421290834971524
167,10.865649611344763,12.387036924462155
168,8.732309254880048,11.93229385939478
169,8.964334559215411,12.024984697750401
170,8.839090059175582,12.05733122012054
171,9.993813280649377,12.234423941943428
172,9.866472144011672,12.321893866757959
173,9.376270882340847,12.292644011827221
174,9.189051499438381,12.161579380903163
175,10.248272796015845,12.054770380000175
176,9.719074473435093,12.226101247473268
177,9.710437226248319,12.102077307752262
178,9.044176957787185,12.288567637830894
179,9.712964324475198,12.357930504873009
180,8.516231656749124,11.903339928915475
181,12.273352579673867,12.459023993214705
182,10.408450358100746,12.383846878715909
183,9.427601182082649,12.294071454904138
184,12.862577122747254,12.55447421386139
185,10.343593324255961,12.311612153244466
186,9.352562707554904,12.27221931424719
187,9.943868274131972,12.380825937851167
188,9.381463367849921,12.288773818020264
189,11.732756653076779,12.309373469555252
190,11.535624030971974,12.290913499503008
191,10.137828861979013,12.229023885142974
192,9.005714099070717,12.251678577901213
193,8.623330200811337,11.94615222070753
194,14.38998705255296,12.46017096045122
195,9.186543417557864,12.261016448763177
196,9.322847613545678,12.231073320520172
197,9.498330668682032,12.383487274204498
198,8.522381256989272,11.930611911934534
199,9.503396692037672,12.173410936590068
200,9.348237893764633,12.269663011977892
201,10.515573908870506,12.369008251191556
202,11.154548984456891,12.382277091352682
203,8.324193996318288,11.92723262230675
204,15.169086601046537,12.63610627050289
205,9.16206690655844,12.242834803719436
206,9.867484944115338,12.269706461569726
207,8.84711527496319,12.091850976874206
208,8.991755271595085,12.083631345420923
209,8.25786317068367,11.819140220482454
210,9.059318216019948,12.152119134866338
211,9.251145809533204,12.380818993687692
212,9.075829952551707,12.07618704704274
213,8.257001660922986,11.952640994046012
214,9.643802074394301,12.127483383246487
215,9.204399289300726,12.256760890336228
216,8.74508726879973,12.166517008326334
217,9.54531949064258,12.311687709351991
218,9.06853008769221,12.12117926198226
219,9.659402665602533,12.390331960938186
220,8.682890932001206,12.03515069094671
221,9.01743184149182,12.104700288350587
222,9.166312513886654,12.136146973533267
223,9.917004570933445,12.44355084114103
224,8.97667889212886,12.081048375613332
225,9.255652120354505,12.131515210362542
226,10.46332336411398,12.158164466855954
227,8.80743687217479,12.398422646362249
228,9.98120929281578,12.508646635876703
229,11.002986182901456,12.374641541812471
230,8.507181672315127,12.135552988539587
231,8.83670200053135,12.127118999368886
232,9.625919329452294,12.349807149706052
233,8.637395919591496,12.041651769425709
234,9.9005700948703,12.333610434906788
235,9.42026438469011,12.058886790103653
236,8.976430109821381,12.178647496258675
237,9.26787817125445,12.219630150378865
238,9.128042136398374,12.041651045916472
239,9.439714650600356,12.032522504506842
240,9.767189357884446,12.26862401644915
241,9.062473692678738,12.122829719859482
242,9.366457520828112,11.96394250438063
243,9.465039994894182,12.345191482467987
244,8.801104597787175,12.167247205532728
245,10.263291305196276,12.396521160254848
246,8.079850431557078,12.126296305225592
247,8.842555207261618,12.149655848486963
248,8.976475598650635,12.120886576583239
249,9.272062202158391,12.099163700014394
250,8.50518974170466,12.06379222521674
251,8.65802781582715,12.189474143644475
252,9.809789161370558,12.377490692418958
253,9.508298972983129,12.02144272574533
254,8.629683209427904,12.277243023558784
255,9.217528274192734,12.176511432209676
256,8.426794472341921,12.092935509058561
257,8.549092893408023,11.957580761542392
258,9.859440005178053,12.271904924587107
259,11.004973524310051,12.093513392958132
260,9.429802306017333,12.101536211274233
261,8.562518928150462,11.983942445061498
262,8.246676181400069,12.095161105742237
263,9.585010827113686,12.297675243380011
264,9.383197407772876,12.193281487662562
265,10.35459507104897,12.27056309566325
266,9.254572219484318,12.109626429140498
267,9.275854227996048,12.2433751231939
268,9.914283460559462,12.26075213088961
269,9.992915844353881,12.454161301676944
270,11.602876259402846,12.374480611826819
271,9.782647751398443,12.330006166612769
272,9.131580521265677,12.240689387905855
273,9.81336603212123,12.20461784154627
274,8.476339325801836,12.096011629332558
275,9.765041055112496,12.234003908308985
276,10.511728510058985,12.269430614388115
277,10.379069007000357,12.32836365585726
278,10.817505905592613,12.48866795023383
279,9.052191775572668,12.177869793937601
280,8.252831284672805,12.002693748938354
281,9.611282623563676,12.004675433268005
282,11.23755868927311,12.421403541107088
283,9.189612778702351,12.262024755748286
284,9.216218438185974,12.243874083583032
285,9.557691785613718,12.347495261233748
286,9.158650880108667,12.14055050685594
287,11.699417175451092,12.251986128455375
288,9.486085886065222,12.170629606568736
289,9.8632709824929,12.237553248437726
290,9.609941337995581,12.078287555796196
291,8.34678446686124,11.873353287860025
292,11.214097361679805,12.27992725115643
293,7.769345931019866,12.194430844561257
294,10.620050148198896,12.286392318963799
295,8.732952309581911,12.168092018861767
296,8.749938655262318,11.859049292153516
297,8.754857645958937,12.12676817519283
298,11.017630278196691,12.09871112970481
299,10.105202944427111,12.197201489768112
300,9.478287221508749,12.263677219099517
301,9.142343250097529,12.143859792498963
302,10.366633874355951,12.358610090761843
303,9.076884441436345,12.185670620120193
304,10.088504840004939,12.277578016997339
305,9.913543323237436,12.379464751015211
306,9.39766500748925,12.175866348266824
307,10.77643300401014,12.267501396408194
308,9.224921694266103,11.985878527284767
309,10.002841575416861,12.380516289969684
310,8.751116076122068,12.20339450338826
311,8.988822607398035,12.227148422659361
312,9.295708986142914,12.239546759118388
313,9.719754572411869,12.3286163514781
314,8.560219979910707,12.146220308695467
315,11.87600244876731,12.365200848688207
316,9.412699009285715,12.296604548429126
317,9.02288379875467,12.132009343105468
318,8.897529116507094,12.182366133446525
319,9.890855405085162,12.187417760505609
320,7.690618064738439,11.994120483003849
321,9.262862640113406,12.40223231165088
322,8.914358867146692,12.285665373417151
323,11.715119010511765,12.306004034030815
324,8.783062922289137,12.067130049686279
325,9.771727844304543,12.215220288016347
326,8.161107713560261,11.899105089202084
327,8.374172633084624,11.976443926107452
328,8.83314212111406,12.11454192652279
329,11.137560386636746,12.436802625978213
330,11.086972352869926,12.426130658632175
331,8.951602659266163,12.157443221710954
332,8.116647190728026,11.865539061914806
333,9.956602820711597,12.31957629520215
334,9.174203174264374,12.28177356081187
335,12.475108104246212,12.584943917751511
336,8.87227688012164,12.029240897759815
337,9.404827584841494,12.311542674696161
338,12.42965235751787,12.487882965311872
339,9.776948167439492,12.393899969879257
340,10.017046906361283,12.125179417127843
341,9.260552172258746,12.023989175017027
342,9.064764604699368,12.149480671869958
343,9.375752781620477,12.204775445354226
344,10.824189558224937,12.39590981590096
345,11.500211316145768,12.354546492815286
346,10.52249286918575,12.389768255586334
347,9.47661688940311,12.306844644398446
348,9.054511746344383,11.920775638285434
349,10.750553792510336,12.388851596809298
350,9.842980622867898,12.333847995191599
351,9.279284581013167,12.088946303860597
352,8.256053485217727,12.046369522655052
353,9.473529490939233,12.229412668605047
354,8.781134811686291,12.150325046635274
355,8.894042622713565,11.932485664641494
356,8.570196039055045,12.067901210039139
357,9.38717355492879,12.231131218467597
358,11.133615555866994,12.230244796024808
359,9.210161015212423,12.2566938237543
360,8.800468189314664,12.264191648750007
361,9.130864011323801,12.188258498197452
362,8.578334186784337,12.171230493383488
363,9.784137267806083,12.36050947918842
364,7.998139942377758,12.052271527076616
365,9.277878485700537,12.303154305163034
366,9.258817209473586,12.249823183599583
367,11.01072038484846,12.315614649429676
368,8.942734502132453,12.0149373422928
369,8.183462645733343,12.01251122880436
370,12.290782575031386,12.393942171257063
371,10.591959079303624,12.215569441318397
372,8.869259202796831,11.941357058302511
373,9.560228215685663,12.100197679927296
374,9.346162299482444,12.060289448972167
375,9.12745957220324,12.038693454587763
376,9.421076171152386,12.361045315587635
377,8.913260227605646,12.10592156781667
378,9.599366651940342,12.301929136651827
379,9.347357356361027,12.31197197228143
380,9.432444832296191,12.179066962662075
381,8.672046706027738,12.06140086295457
382,8.832017061574385,12.00464797130537
383,8.636904685370618,11.624510512253453
384,9.47430564125734,12.310350357725456
385,9.495710714549235,12.358418737708122
386,9.269281415437744,12.187714924400547
387,9.045462007532363,12.114968919123179
388,9.25730447913135,12.191588696104013
389,9.820448300177995,12.480690235107941
390,9.944343430230447,12.366752385214628
391,9.44410900275561,12.154546881123
392,12.444211161410172,12.532664133641578
393,9.87210349212634,12.222407880963175
394,9.228661495031746,12.158356872776542
395,9.051353658045644,12.108119671058041
396,10.68955830819383,12.237481981606487
397,8.647452674651241,11.875310547547562
398,9.74565254297171,12.28932452194537
399,9.022055133812822,11.848379819599309
400,9.138672334261038,12.191875770534038
401,9.414772747786827,12.36304132880427
402,9.06550246490501,12.15007606339146
403,10.70087603654884,12.44466453564379
404,12.327506715617615,12.524469408916673
405,9.176975124746097,12.32035798379603
406,12.36843635933137,12.545935321921784
407,9.503702933013333,12.18009303309311
408,9.11909210472056,12.232892345020824
409,10.532807219911364,12.47086970858525
410,10.071584194218767,12.1435287591402
411,9.358922990962721,12.167770907960158
412,12.33849004193401,12.44625915403787
413,9.35067480475964,12.252864181274917
414,8.265778280909508,11.987102964784633
415,9.993375831728718,12.198293596831002
416,11.377789885877043,12.225754228852537
417,8.52787372579127,12.034777936866549
418,9.179778320071001,12.330987917682007
419,10.476886658332822,12.301255210771503
420,9.913442790605309,12.286931779469286
421,8.738977166017445,12.13705625789722
422,9.280181640555034,12.181333195718057
423,9.210385685099766,12.133045796381026
424,9.910992801857766,12.247775608297765
425,9.549126036881486,12.257328304706611
426,9.145595228299822,12.188713454053378
427,9.497525276848965,12.307904286032496
428,9.478367158413779,12.21209371978713
429,9.152086059476112,12.228130855143181
430,8.535625029125745,11.99049843988122
431,9.480184932067031,12.036106958932576
432,8.243141370968624,12.01576606846426
433,8.945023832913753,12.096419483176115
434,11.009847331868906,12.305210385606395
435,8.315105699469273,12.02525602774969
436,9.514906858531484,12.276656611848448
437,9.974104550000156,12.094317306055423
438,10.196050497815069,12.173577840663123
439,9.709622039782374,12.358868104635073
440,8.982533953999148,12.118709192138983
441,10.515577169334465,12.31779987194837
442,9.67985773369199,12.34734505868497
443,11.282798309561837,12.396873070983553
444,9.91730392412025,12.370802810378901
445,10.762410184291552,12.025852680766876
446,9.185228150337439,12.119616874544533
447,9.25570959951179,12.150107550123328
448,12.46220755992821,12.42241065084982
449,13.746131866448264,12.660456593664218
450,9.803909667160315,12.276905107986398
451,8.445875060652252,12.415525779237564
452,9.020522614576524,12.232691202185647
453,7.735704400176947,11.694956130703648
454,10.425439040946664,12.177245697706338
455,8.811260053626986,12.203380228981493
456,9.237959750635998,12.076706086939625
457,10.43331007026657,12.383149661265472
458,8.876661560353124,12.169130114824574
459,9.967368629289513,12.306604376311148
460,9.019864449401258,12.254002167646187
461,8.834903718189894,12.067863392745629
462,8.666416279668427,12.087207468926701
463,9.597678111231717,12.28395566588504
464,9.198650567327844,12.200709062718742
465,8.631918333098534,12.08280684726047
